m,seed,policy,degree,train_loss,val_loss,test_loss,accepted,cap_ok,val_ok,epsV,tau,K
1000,3,destructive,1,0.227000,0.255000,0.244060,1,1,1,0.268296,0.134148,15
1000,3,destructive,2,0.234000,0.262000,0.248520,0,1,0,0.268296,0.134148,15
1000,4,destructive,0,0.425000,0.451000,0.436780,1,1,1,0.268296,0.134148,15
1000,4,destructive,1,0.236000,0.245000,0.238640,1,1,1,0.268296,0.134148,15
1000,4,destructive,2,0.231000,0.240000,0.233760,1,1,1,0.268296,0.134148,15
1000,4,destructive,3,0.231000,0.240000,0.234160,1,1,1,0.268296,0.134148,15
1000,4,destructive,4,0.229000,0.236000,0.233240,1,1,1,0.268296,0.134148,15
1000,4,destructive,5,0.229000,0.236000,0.233320,1,1,1,0.268296,0.134148,15
1000,4,destructive,6,0.229000,0.236000,0.233180,1,1,1,0.268296,0.134148,15
1000,4,destructive,7,0.229000,0.236000,0.233200,1,1,1,0.268296,0.134148,15
1000,4,destructive,8,0.229000,0.236000,0.233260,1,1,1,0.268296,0.134148,15
1000,4,destructive,9,0.229000,0.236000,0.233260,1,1,1,0.268296,0.134148,15
1000,4,destructive,10,0.229000,0.236000,0.233580,1,1,1,0.268296,0.134148,15
1000,4,destructive,11,0.229000,0.236000,0.233600,1,1,1,0.268296,0.134148,15
1000,4,destructive,12,0.229000,0.236000,0.233620,1,1,1,0.268296,0.134148,15
1000,4,destructive,13,0.229000,0.236000,0.233620,1,1,1,0.268296,0.134148,15
1000,4,destructive,14,0.229000,0.236000,0.233640,1,1,1,0.268296,0.134148,15
1000,4,destructive,15,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,16,0.229000,0.236000,0.233680,1,1,1,0.268296,0.134148,15
1000,4,destructive,17,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,18,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,19,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,20,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,21,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,22,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,23,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,24,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,25,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,26,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,27,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,28,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,29,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,30,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,31,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,32,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,33,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,34,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,35,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,36,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,37,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,38,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,39,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,40,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,41,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,42,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,43,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,44,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,45,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,46,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,47,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,48,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,49,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,50,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,51,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,52,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,53,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,54,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,55,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,56,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,57,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,58,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,59,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,4,destructive,60,0.229000,0.236000,0.233660,1,1,1,0.268296,0.134148,15
1000,5,destructive,0,0.453000,0.415000,0.438180,1,1,1,0.268296,0.134148,15
1000,5,destructive,1,0.243000,0.255000,0.241700,1,1,1,0.268296,0.134148,15
1000,5,destructive,2,0.242000,0.254000,0.241340,1,1,1,0.268296,0.134148,15
1000,5,destructive,3,0.242000,0.254000,0.241380,1,1,1,0.268296,0.134148,15
1000,5,destructive,4,0.242000,0.255000,0.241680,1,1,1,0.268296,0.134148,15
1000,5,destructive,5,0.243000,0.255000,0.241820,1,1,1,0.268296,0.134148,15
1000,5,destructive,6,0.242000,0.255000,0.241660,1,1,1,0.268296,0.134148,15
1000,5,destructive,7,0.243000,0.255000,0.241680,1,1,1,0.268296,0.134148,15
1000,5,destructive,8,0.243000,0.255000,0.241900,1,1,1,0.268296,0.134148,15
1000,5,destructive,9,0.243000,0.255000,0.241940,1,1,1,0.268296,0.134148,15
1000,5,destructive,10,0.244000,0.254000,0.242320,1,1,1,0.268296,0.134148,15
1000,5,destructive,11,0.244000,0.254000,0.242420,1,1,1,0.268296,0.134148,15
1000,5,destructive,12,0.244000,0.254000,0.242600,1,1,1,0.268296,0.134148,15
1000,5,destructive,13,0.244000,0.254000,0.242580,1,1,1,0.268296,0.134148,15
1000,5,destructive,14,0.244000,0.254000,0.242700,1,1,1,0.268296,0.134148,15
1000,5,destructive,15,0.244000,0.254000,0.242600,1,1,1,0.268296,0.134148,15
1000,5,destructive,16,0.244000,0.254000,0.242680,1,1,1,0.268296,0.134148,15
1000,5,destructive,17,0.244000,0.254000,0.242680,1,1,1,0.268296,0.134148,15
1000,5,destructive,18,0.244000,0.254000,0.242680,1,1,1,0.268296,0.134148,15
1000,5,destructive,19,0.244000,0.254000,0.242700,1,1,1,0.268296,0.134148,15
1000,5,destructive,20,0.244000,0.254000,0.242660,1,1,1,0.268296,0.134148,15
1000,5,destructive,21,0.244000,0.254000,0.242820,1,1,1,0.268296,0.134148,15
1000,5,destructive,22,0.244000,0.255000,0.243280,1,1,1,0.268296,0.134148,15
1000,5,destructive,23,0.243000,0.256000,0.243320,1,1,1,0.268296,0.134148,15
1000,5,destructive,24,0.243000,0.256000,0.243420,1,1,1,0.268296,0.134148,15
1000,5,destructive,25,0.243000,0.256000,0.243380,1,1,1,0.268296,0.134148,15
1000,5,destructive,26,0.243000,0.256000,0.243540,1,1,1,0.268296,0.134148,15
1000,5,destructive,27,0.243000,0.256000,0.243580,1,1,1,0.268296,0.134148,15
1000,5,destructive,28,0.243000,0.256000,0.243540,1,1,1,0.268296,0.134148,15
1000,5,destructive,29,0.243000,0.256000,0.243560,1,1,1,0.268296,0.134148,15
1000,5,destructive,30,0.243000,0.256000,0.243620,1,1,1,0.268296,0.134148,15
1000,5,destructive,31,0.243000,0.256000,0.243780,1,1,1,0.268296,0.134148,15
1000,5,destructive,32,0.243000,0.257000,0.243800,1,1,1,0.268296,0.134148,15
1000,5,destructive,33,0.243000,0.257000,0.243820,1,1,1,0.268296,0.134148,15
1000,5,destructive,34,0.243000,0.257000,0.243900,1,1,1,0.268296,0.134148,15
1000,5,destructive,35,0.243000,0.257000,0.243960,1,1,1,0.268296,0.134148,15
1000,5,destructive,36,0.243000,0.257000,0.243960,1,1,1,0.268296,0.134148,15
1000,5,destructive,37,0.243000,0.258000,0.243980,1,1,1,0.268296,0.134148,15
1000,5,destructive,38,0.243000,0.258000,0.243980,1,1,1,0.268296,0.134148,15
1000,5,destructive,39,0.243000,0.258000,0.243960,1,1,1,0.268296,0.134148,15
1000,5,destructive,40,0.243000,0.258000,0.243940,1,1,1,0.268296,0.134148,15
1000,5,destructive,41,0.243000,0.258000,0.243960,1,1,1,0.268296,0.134148,15
1000,5,destructive,42,0.243000,0.258000,0.243980,1,1,1,0.268296,0.134148,15
1000,5,destructive,43,0.243000,0.258000,0.243980,1,1,1,0.268296,0.134148,15
1000,5,destructive,44,0.243000,0.258000,0.244020,1,1,1,0.268296,0.134148,15
1000,5,destructive,45,0.243000,0.258000,0.244060,1,1,1,0.268296,0.134148,15
1000,5,destructive,46,0.243000,0.258000,0.244060,1,1,1,0.268296,0.134148,15
1000,5,destructive,47,0.243000,0.258000,0.244100,1,1,1,0.268296,0.134148,15
1000,5,destructive,48,0.243000,0.258000,0.244100,1,1,1,0.268296,0.134148,15
1000,5,destructive,49,0.243000,0.258000,0.244100,1,1,1,0.268296,0.134148,15
1000,5,destructive,50,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,51,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,52,0.243000,0.258000,0.244060,1,1,1,0.268296,0.134148,15
1000,5,destructive,53,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,54,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,55,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,56,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,57,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,58,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,59,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,5,destructive,60,0.243000,0.258000,0.244080,1,1,1,0.268296,0.134148,15
1000,6,destructive,0,0.457000,0.422000,0.436160,1,1,1,0.268296,0.134148,15
1000,6,destructive,1,0.247000,0.232000,0.237720,1,1,1,0.268296,0.134148,15
1000,6,destructive,2,0.237000,0.225000,0.234540,1,1,1,0.268296,0.134148,15
1000,6,destructive,3,0.237000,0.225000,0.234440,1,1,1,0.268296,0.134148,15
1000,6,destructive,4,0.237000,0.226000,0.234400,1,1,1,0.268296,0.134148,15
1000,6,destructive,5,0.237000,0.226000,0.234400,1,1,1,0.268296,0.134148,15
1000,6,destructive,6,0.237000,0.226000,0.234260,1,1,1,0.268296,0.134148,15
1000,6,destructive,7,0.237000,0.226000,0.234220,1,1,1,0.268296,0.134148,15
1000,6,destructive,8,0.237000,0.227000,0.234320,1,1,1,0.268296,0.134148,15
1000,6,destructive,9,0.237000,0.226000,0.234260,1,1,1,0.268296,0.134148,15
1000,6,destructive,10,0.237000,0.227000,0.234340,1,1,1,0.268296,0.134148,15
1000,6,destructive,11,0.237000,0.226000,0.234260,1,1,1,0.268296,0.134148,15
1000,6,destructive,12,0.237000,0.226000,0.234260,1,1,1,0.268296,0.134148,15
1000,6,destructive,13,0.237000,0.227000,0.234420,1,1,1,0.268296,0.134148,15
1000,6,destructive,14,0.237000,0.227000,0.234460,1,1,1,0.268296,0.134148,15
1000,6,destructive,15,0.237000,0.227000,0.234840,1,1,1,0.268296,0.134148,15
1000,6,destructive,16,0.237000,0.227000,0.234960,1,1,1,0.268296,0.134148,15
1000,6,destructive,17,0.237000,0.228000,0.235240,1,1,1,0.268296,0.134148,15
1000,6,destructive,18,0.237000,0.228000,0.235340,1,1,1,0.268296,0.134148,15
1000,6,destructive,19,0.237000,0.228000,0.235500,1,1,1,0.268296,0.134148,15
1000,6,destructive,20,0.237000,0.227000,0.235520,1,1,1,0.268296,0.134148,15
1000,6,destructive,21,0.237000,0.228000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,22,0.237000,0.228000,0.235620,1,1,1,0.268296,0.134148,15
1000,6,destructive,23,0.237000,0.228000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,24,0.237000,0.228000,0.235640,1,1,1,0.268296,0.134148,15
1000,6,destructive,25,0.237000,0.229000,0.235660,1,1,1,0.268296,0.134148,15
1000,6,destructive,26,0.237000,0.229000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,27,0.237000,0.229000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,28,0.237000,0.229000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,29,0.237000,0.229000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,30,0.237000,0.228000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,31,0.237000,0.228000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,32,0.237000,0.228000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,33,0.237000,0.228000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,34,0.237000,0.228000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,35,0.237000,0.228000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,36,0.237000,0.228000,0.235700,1,1,1,0.268296,0.134148,15
1000,6,destructive,37,0.237000,0.228000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,38,0.237000,0.228000,0.235680,1,1,1,0.268296,0.134148,15
1000,6,destructive,39,0.237000,0.229000,0.235620,1,1,1,0.268296,0.134148,15
1000,6,destructive,40,0.237000,0.229000,0.235580,1,1,1,0.268296,0.134148,15
1000,6,destructive,41,0.237000,0.229000,0.235440,1,1,1,0.268296,0.134148,15
1000,6,destructive,42,0.237000,0.229000,0.235240,1,1,1,0.268296,0.134148,15
1000,6,destructive,43,0.237000,0.228000,0.234960,1,1,1,0.268296,0.134148,15
1000,6,destructive,44,0.237000,0.227000,0.234780,1,1,1,0.268296,0.134148,15
1000,6,destructive,45,0.237000,0.227000,0.234280,1,1,1,0.268296,0.134148,15
1000,6,destructive,46,0.237000,0.227000,0.234320,1,1,1,0.268296,0.134148,15
1000,6,destructive,47,0.237000,0.227000,0.234280,1,1,1,0.268296,0.134148,15
1000,6,destructive,48,0.237000,0.227000,0.234320,1,1,1,0.268296,0.134148,15
1000,6,destructive,49,0.237000,0.227000,0.234280,1,1,1,0.268296,0.134148,15
1000,6,destructive,50,0.237000,0.227000,0.234320,1,1,1,0.268296,0.134148,15
1000,6,destructive,51,0.237000,0.227000,0.234280,1,1,1,0.268296,0.134148,15
1000,6,destructive,52,0.237000,0.227000,0.234320,1,1,1,0.268296,0.134148,15
1000,6,destructive,53,0.237000,0.227000,0.234280,1,1,1,0.268296,0.134148,15
1000,6,destructive,54,0.237000,0.227000,0.234320,1,1,1,0.268296,0.134148,15
1000,6,destructive,55,0.237000,0.227000,0.234280,1,1,1,0.268296,0.134148,15
1000,6,destructive,56,0.237000,0.227000,0.234300,1,1,1,0.268296,0.134148,15
1000,6,destructive,57,0.237000,0.227000,0.234260,1,1,1,0.268296,0.134148,15
1000,6,destructive,58,0.237000,0.227000,0.234300,1,1,1,0.268296,0.134148,15
1000,6,destructive,59,0.237000,0.226000,0.234260,1,1,1,0.268296,0.134148,15
1000,6,destructive,60,0.237000,0.226000,0.234300,1,1,1,0.268296,0.134148,15
1000,7,destructive,0,0.421000,0.427000,0.436500,1,1,1,0.268296,0.134148,15
1000,7,destructive,1,0.248000,0.246000,0.242520,1,1,1,0.268296,0.134148,15
1000,7,destructive,2,0.245000,0.242000,0.237600,1,1,1,0.268296,0.134148,15
1000,7,destructive,3,0.248000,0.243000,0.238000,1,1,1,0.268296,0.134148,15
1000,7,destructive,4,0.251000,0.243000,0.239660,1,1,1,0.268296,0.134148,15
1000,7,destructive,5,0.252000,0.243000,0.240500,1,1,1,0.268296,0.134148,15
1000,7,destructive,6,0.250000,0.243000,0.239600,1,1,1,0.268296,0.134148,15
1000,7,destructive,7,0.250000,0.243000,0.238840,1,1,1,0.268296,0.134148,15
1000,7,destructive,8,0.250000,0.243000,0.239040,1,1,1,0.268296,0.134148,15
1000,7,destructive,9,0.250000,0.243000,0.239360,1,1,1,0.268296,0.134148,15
1000,7,destructive,10,0.250000,0.243000,0.239440,1,1,1,0.268296,0.134148,15
1000,7,destructive,11,0.252000,0.244000,0.239640,1,1,1,0.268296,0.134148,15
1000,7,destructive,12,0.251000,0.244000,0.239720,1,1,1,0.268296,0.134148,15
1000,7,destructive,13,0.251000,0.244000,0.239720,1,1,1,0.268296,0.134148,15
1000,7,destructive,14,0.251000,0.244000,0.239820,1,1,1,0.268296,0.134148,15
1000,7,destructive,15,0.251000,0.244000,0.239820,1,1,1,0.268296,0.134148,15
1000,7,destructive,16,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,17,0.251000,0.243000,0.239920,1,1,1,0.268296,0.134148,15
1000,7,destructive,18,0.251000,0.243000,0.239900,1,1,1,0.268296,0.134148,15
1000,7,destructive,19,0.251000,0.243000,0.239920,1,1,1,0.268296,0.134148,15
1000,7,destructive,20,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,21,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,22,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,23,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,24,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,25,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,26,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,27,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,28,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,29,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,30,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,31,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,32,0.251000,0.243000,0.239980,1,1,1,0.268296,0.134148,15
1000,7,destructive,33,0.251000,0.243000,0.239980,1,1,1,0.268296,0.134148,15
1000,7,destructive,34,0.251000,0.243000,0.239960,1,1,1,0.268296,0.134148,15
1000,7,destructive,35,0.251000,0.243000,0.239980,1,1,1,0.268296,0.134148,15
1000,7,destructive,36,0.251000,0.244000,0.240000,1,1,1,0.268296,0.134148,15
1000,7,destructive,37,0.251000,0.244000,0.240000,1,1,1,0.268296,0.134148,15
1000,7,destructive,38,0.251000,0.245000,0.240000,1,1,1,0.268296,0.134148,15
1000,7,destructive,39,0.251000,0.245000,0.239980,1,1,1,0.268296,0.134148,15
1000,7,destructive,40,0.251000,0.245000,0.240020,1,1,1,0.268296,0.134148,15
1000,7,destructive,41,0.251000,0.245000,0.240040,1,1,1,0.268296,0.134148,15
1000,7,destructive,42,0.251000,0.245000,0.240060,1,1,1,0.268296,0.134148,15
1000,7,destructive,43,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,44,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,45,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,46,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,47,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,48,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,49,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,50,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,51,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,52,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,53,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,54,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,55,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,56,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,57,0.251000,0.245000,0.240100,1,1,1,0.268296,0.134148,15
1000,7,destructive,58,0.251000,0.245000,0.240060,1,1,1,0.268296,0.134148,15
1000,7,destructive,59,0.251000,0.245000,0.240020,1,1,1,0.268296,0.134148,15
1000,7,destructive,60,0.251000,0.245000,0.239980,1,1,1,0.268296,0.134148,15
1000,8,destructive,0,0.440000,0.413000,0.438880,1,1,1,0.268296,0.134148,15
1000,8,destructive,1,0.247000,0.226000,0.241440,1,1,1,0.268296,0.134148,15
1000,8,destructive,2,0.246000,0.225000,0.240060,1,1,1,0.268296,0.134148,15
1000,8,destructive,3,0.246000,0.226000,0.239980,1,1,1,0.268296,0.134148,15
1000,8,destructive,4,0.246000,0.225000,0.240000,1,1,1,0.268296,0.134148,15
1000,8,destructive,5,0.246000,0.225000,0.240220,1,1,1,0.268296,0.134148,15
1000,8,destructive,6,0.246000,0.225000,0.240020,1,1,1,0.268296,0.134148,15
1000,8,destructive,7,0.246000,0.225000,0.240020,1,1,1,0.268296,0.134148,15
1000,8,destructive,8,0.246000,0.225000,0.240040,1,1,1,0.268296,0.134148,15
1000,8,destructive,9,0.246000,0.225000,0.240200,1,1,1,0.268296,0.134148,15
1000,8,destructive,10,0.246000,0.225000,0.240180,1,1,1,0.268296,0.134148,15
1000,8,destructive,11,0.246000,0.225000,0.240260,1,1,1,0.268296,0.134148,15
1000,8,destructive,12,0.246000,0.225000,0.240360,1,1,1,0.268296,0.134148,15
1000,8,destructive,13,0.245000,0.225000,0.240300,1,1,1,0.268296,0.134148,15
1000,8,destructive,14,0.245000,0.226000,0.240360,1,1,1,0.268296,0.134148,15
1000,8,destructive,15,0.245000,0.226000,0.240380,1,1,1,0.268296,0.134148,15
1000,8,destructive,16,0.245000,0.226000,0.240460,1,1,1,0.268296,0.134148,15
1000,8,destructive,17,0.245000,0.226000,0.240480,1,1,1,0.268296,0.134148,15
1000,8,destructive,18,0.245000,0.226000,0.240520,1,1,1,0.268296,0.134148,15
1000,8,destructive,19,0.245000,0.226000,0.240540,1,1,1,0.268296,0.134148,15
